canonical_id,museum_id,object_id,field_name,raw_value,source_file
entity:material:metal,1,ld1-1643390182193-1643390184157-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390184158-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390184159-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390184810-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390184821-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185005-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185006-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185007-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185009-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185010-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185011-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185233-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185379-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185380-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185381-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185382-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185382-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185383-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185439-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185489-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185490-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185502-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185503-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185504-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185990-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185990-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390185991-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390186705-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390186706-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390186708-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390187687-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390188757-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390188757-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390188787-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390188788-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390188789-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390188789-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390188790-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189034-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189034-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189486-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189486-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189487-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189487-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189488-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189488-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189488-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189488-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189613-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189614-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189615-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390189746-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390190020-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390190020-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390190040-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390190984-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390190984-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390191020-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390191125-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390191185-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390191242-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390191296-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390191297-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390191298-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390192060-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643390182193-1643390192061-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399625297-1643399670080-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399890556-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399890583-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399892846-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399901822-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399912632-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399912790-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399913258-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399913397-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399914174-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399916188-2,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399916189-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399923680-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399923684-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399929194-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399930788-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399930788-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399942278-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399942560-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399957123-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1643399887910-1643399959430-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1695458679732-1695458683281-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1695458679732-1695458683282-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1695458679732-1695458683283-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1695458679732-1695458683284-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1695458679732-1695458683284-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1695458679732-1695458683285-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1695458679732-1695458683286-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1733913842397-1733913845809-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1733913842397-1733913845810-0,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1756975001566-1756975004506-1,material,metal,smithsonian_institution.csv
entity:material:metal,1,ld1-1759311857404-1759311860069-0,material,metal,smithsonian_institution.csv
entity:material:metal,2,101449,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,142066,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,143090,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,1432,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,143354,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146267,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146268,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146432,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146484,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146489,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146525,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146526,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146561,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146562,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146564,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146576,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146577,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146627,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146710,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146712,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146749,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146759,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146760,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,146772,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,147219,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,164894,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,173148,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,173149,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,173150,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,173592,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,173613,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,173614,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,173615,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,174176,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,174177,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,174848,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,174966,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,174967,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,182232,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,182461,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,182526,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,182527,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,182528,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,185451,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,185452,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,186742,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,186744,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,186746,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,186747,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,186931,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,187004,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,18758,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,188084,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,188169,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,189158,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,190164,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,191323,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,191328,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,192051,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,192166,material,metal,harvard_art_museums.fixed.csv
entity:material:metal,2,19256,material,metal,harvard_art_museums.fixed.csv
