artifact_id,museum_id,object_id,title
entity:artifact:1:ld1-1643390182193-1643390189924-0,1,ld1-1643390182193-1643390189924-0,Three-tier tube (<em>cong</em> ç®) with masks
entity:artifact:1:ld1-1643390182193-1643390189925-0,1,ld1-1643390182193-1643390189925-0,Axe (<em>fu</em> æ§)
entity:artifact:1:ld1-1643390182193-1643390189925-1,1,ld1-1643390182193-1643390189925-1,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390189927-0,1,ld1-1643390182193-1643390189927-0,Tube (cong </>ç®</i>)
entity:artifact:1:ld1-1643390182193-1643390189931-0,1,ld1-1643390182193-1643390189931-0,Tube (cong<em> ç®</em>)
entity:artifact:1:ld1-1643390182193-1643390189931-1,1,ld1-1643390182193-1643390189931-1,Tube (cong<em>ç®</em>)
entity:artifact:1:ld1-1643390182193-1643390189933-1,1,ld1-1643390182193-1643390189933-1,Axe (<em>fu</em> æ§)
entity:artifact:1:ld1-1643390182193-1643390189934-0,1,ld1-1643390182193-1643390189934-0,Disk (<em>bi</em> ç§) with incised glyph
entity:artifact:1:ld1-1643390182193-1643390189936-0,1,ld1-1643390182193-1643390189936-0,Bracelet
entity:artifact:1:ld1-1643390182193-1643390189937-0,1,ld1-1643390182193-1643390189937-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390189937-1,1,ld1-1643390182193-1643390189937-1,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390189938-0,1,ld1-1643390182193-1643390189938-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390189939-0,1,ld1-1643390182193-1643390189939-0,"Disk (<em>bi</em>) with raised pyramids arranged in a grid, redecorated"
entity:artifact:1:ld1-1643390182193-1643390189941-0,1,ld1-1643390182193-1643390189941-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390189942-0,1,ld1-1643390182193-1643390189942-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390189949-0,1,ld1-1643390182193-1643390189949-0,Five-tier tube (<em>cong</em> ç®) with masks
entity:artifact:1:ld1-1643390182193-1643390189950-0,1,ld1-1643390182193-1643390189950-0,Tube (<em>cong</em> ç®)
entity:artifact:1:ld1-1643390182193-1643390189952-0,1,ld1-1643390182193-1643390189952-0,Lohan seated; an attendant kneeling before him
entity:artifact:1:ld1-1643390182193-1643390189954-0,1,ld1-1643390182193-1643390189954-0,"Lohan, seated upon a lion"
entity:artifact:1:ld1-1643390182193-1643390189956-0,1,ld1-1643390182193-1643390189956-0,"A tatar, an emaciated horse, and a dog"
entity:artifact:1:ld1-1643390182193-1643390189956-1,1,ld1-1643390182193-1643390189956-1,Peonies and butterfly
entity:artifact:1:ld1-1643390182193-1643390189957-0,1,ld1-1643390182193-1643390189957-0,Dhyana Buddha
entity:artifact:1:ld1-1643390182193-1643390189958-0,1,ld1-1643390182193-1643390189958-0,Luohan and demon
entity:artifact:1:ld1-1643390182193-1643390189959-0,1,ld1-1643390182193-1643390189959-0,Winter landscape: travelers at a ferry
entity:artifact:1:ld1-1643390182193-1643390189961-0,1,ld1-1643390182193-1643390189961-0,"After Lu Hong's ""Thatched Hut"""
entity:artifact:1:ld1-1643390182193-1643390189962-0,1,ld1-1643390182193-1643390189962-0,Thousand-armed thousand-eyed bodhisattva Avalokiteshvara (Guanyin) æ ä½å ãåæåç¼è§ä¸é³è©è©åã è»¸
entity:artifact:1:ld1-1643390182193-1643390189963-0,1,ld1-1643390182193-1643390189963-0,Fisher folk moored under trees
entity:artifact:1:ld1-1643390182193-1643390189964-0,1,ld1-1643390182193-1643390189964-0,Washing the white elephant
entity:artifact:1:ld1-1643390182193-1643390189965-1,1,ld1-1643390182193-1643390189965-1,Immortal Magu with deer and peach tree
entity:artifact:1:ld1-1643390182193-1643390189967-0,1,ld1-1643390182193-1643390189967-0,"Tapestry: landscape with deer, storks, pines, and peach-tree"
entity:artifact:1:ld1-1643390182193-1643390189968-0,1,ld1-1643390182193-1643390189968-0,Weft-woven tapestry (kesi): Three Star Gods and Joy Personified as Two Children
entity:artifact:1:ld1-1643390182193-1643390189969-0,1,ld1-1643390182193-1643390189969-0,Tapestry: landscape - a palace among mountains
entity:artifact:1:ld1-1643390182193-1643390189969-1,1,ld1-1643390182193-1643390189969-1,Visiting a friend by boat
entity:artifact:1:ld1-1643390182193-1643390189971-0,1,ld1-1643390182193-1643390189971-0,Mountain Hamlet after Snow ãå±±èéªé½åã
entity:artifact:1:ld1-1643390182193-1643390189972-1,1,ld1-1643390182193-1643390189972-1,Mandarin ducks and flowers
entity:artifact:1:ld1-1643390182193-1643390189973-0,1,ld1-1643390182193-1643390189973-0,Landscape: rain in a mountain gorge
entity:artifact:1:ld1-1643390182193-1643390189975-0,1,ld1-1643390182193-1643390189975-0,The five ancients
entity:artifact:1:ld1-1643390182193-1643390189976-0,1,ld1-1643390182193-1643390189976-0,Bodhisattva Avalokiteshvara (Guanyin) with vase and willow twig
entity:artifact:1:ld1-1643390182193-1643390189979-0,1,ld1-1643390182193-1643390189979-0,The pilgrimage of Sudhana
entity:artifact:1:ld1-1643390182193-1643390189980-0,1,ld1-1643390182193-1643390189980-0,The Shanglin Park: imperial hunt
entity:artifact:1:ld1-1643390182193-1643390189982-0,1,ld1-1643390182193-1643390189982-0,Eighteen <em>Luohans</em>
entity:artifact:1:ld1-1643390182193-1643390189998-0,1,ld1-1643390182193-1643390189998-0,Manjusri and his lion
entity:artifact:1:ld1-1643390182193-1643390190000-0,1,ld1-1643390182193-1643390190000-0,Ornament in the form of an animal mask
entity:artifact:1:ld1-1643390182193-1643390190004-0,1,ld1-1643390182193-1643390190004-0,Mirror (<em>chien</em>)
entity:artifact:1:ld1-1643390182193-1643390190004-1,1,ld1-1643390182193-1643390190004-1,Mirror (<em>chien</em>)
entity:artifact:1:ld1-1643390182193-1643390190005-0,1,ld1-1643390182193-1643390190005-0,Mirror (<em>chien</em>)
entity:artifact:1:ld1-1643390182193-1643390190006-0,1,ld1-1643390182193-1643390190006-0,Mirror (<em>chien</em>)
entity:artifact:1:ld1-1643390182193-1643390190007-0,1,ld1-1643390182193-1643390190007-0,Mirror (<em>chien</em>)
entity:artifact:1:ld1-1643390182193-1643390190015-0,1,ld1-1643390182193-1643390190015-0,Clearing out a mountain forest
entity:artifact:1:ld1-1643390182193-1643390190017-0,1,ld1-1643390182193-1643390190017-0,"Bringing home the horses, taking the oxen to pasture"
entity:artifact:1:ld1-1643390182193-1643390190018-0,1,ld1-1643390182193-1643390190018-0,Sun and moon over land and sea
entity:artifact:1:ld1-1643390182193-1643390190020-0,1,ld1-1643390182193-1643390190020-0,Tomb jar
entity:artifact:1:ld1-1643390182193-1643390190020-1,1,ld1-1643390182193-1643390190020-1,Tomb jar
entity:artifact:1:ld1-1643390182193-1643390190022-0,1,ld1-1643390182193-1643390190022-0,Ritual grain server with lid (<em>gui</em>) and water buffalos
entity:artifact:1:ld1-1643390182193-1643390190025-0,1,ld1-1643390182193-1643390190025-0,Kesi tapestry of two birds and a flowering tree
entity:artifact:1:ld1-1643390182193-1643390190026-0,1,ld1-1643390182193-1643390190026-0,Tapestry: a Daoist female Immortal and attendant under a pine
entity:artifact:1:ld1-1643390182193-1643390190027-1,1,ld1-1643390182193-1643390190027-1,Dhyani Buddha
entity:artifact:1:ld1-1643390182193-1643390190029-0,1,ld1-1643390182193-1643390190029-0,Fragment of a wine vessel (<em>ku</em>)
entity:artifact:1:ld1-1643390182193-1643390190032-0,1,ld1-1643390182193-1643390190032-0,Picnic on the Riverbank
entity:artifact:1:ld1-1643390182193-1643390190033-0,1,ld1-1643390182193-1643390190033-0,"Cock, hen and chickens near peony shrubs"
entity:artifact:1:ld1-1643390182193-1643390190040-1,1,ld1-1643390182193-1643390190040-1,Tomb figure of a barking dog
entity:artifact:1:ld1-1643390182193-1643390190058-0,1,ld1-1643390182193-1643390190058-0,Buddha with a bodhisattva (fragment)
entity:artifact:1:ld1-1643390182193-1643390190060-0,1,ld1-1643390182193-1643390190060-0,Double lintel: decorated with floral and other designs in low relief and incised work
entity:artifact:1:ld1-1643390182193-1643390190061-0,1,ld1-1643390182193-1643390190061-0,Standing figure of Bodhisattva
entity:artifact:1:ld1-1643390182193-1643390190062-0,1,ld1-1643390182193-1643390190062-0,"Head of Bodhisattva in high relief, with high headdress containing Amida figure"
entity:artifact:1:ld1-1643390182193-1643390190071-1,1,ld1-1643390182193-1643390190071-1,Clasp or ornament
entity:artifact:1:ld1-1643390182193-1643390190072-0,1,ld1-1643390182193-1643390190072-0,Possibly a handle cover
entity:artifact:1:ld1-1643390182193-1643390190074-0,1,ld1-1643390182193-1643390190074-0,"Garment hook (<em>daigou</em>), fragment"
entity:artifact:1:ld1-1643390182193-1643390190075-0,1,ld1-1643390182193-1643390190075-0,Ornament in the form of a seated person
entity:artifact:1:ld1-1643390182193-1643390190077-0,1,ld1-1643390182193-1643390190077-0,Cup holder
entity:artifact:1:ld1-1643390182193-1643390190078-0,1,ld1-1643390182193-1643390190078-0,Ornament or weight: a recumbent ch'i-lin
entity:artifact:1:ld1-1643390182193-1643390190079-1,1,ld1-1643390182193-1643390190079-1,"Fragment, possibly a pin"
entity:artifact:1:ld1-1643390182193-1643390190080-0,1,ld1-1643390182193-1643390190080-0,Ornament
entity:artifact:1:ld1-1643390182193-1643390190081-0,1,ld1-1643390182193-1643390190081-0,Fitting
entity:artifact:1:ld1-1643390182193-1643390190082-0,1,ld1-1643390182193-1643390190082-0,Finial in the form of a bird head
entity:artifact:1:ld1-1643390182193-1643390190083-0,1,ld1-1643390182193-1643390190083-0,Ornament in the form of a standing bull
entity:artifact:1:ld1-1643390182193-1643390190084-0,1,ld1-1643390182193-1643390190084-0,A pair of belt plaques
entity:artifact:1:ld1-1643390182193-1643390190085-0,1,ld1-1643390182193-1643390190085-0,Sword handle
entity:artifact:1:ld1-1643390182193-1643390190086-0,1,ld1-1643390182193-1643390190086-0,Ornament with two dragonheads
entity:artifact:1:ld1-1643390182193-1643390190087-0,1,ld1-1643390182193-1643390190087-0,"Garment hook (<em>daigou</em>), fragment"
entity:artifact:1:ld1-1643390182193-1643390190088-0,1,ld1-1643390182193-1643390190088-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390190089-0,1,ld1-1643390182193-1643390190089-0,Handle of a ritual vessel (fragment)
entity:artifact:1:ld1-1643390182193-1643390190090-0,1,ld1-1643390182193-1643390190090-0,Wand with a dragon head
entity:artifact:1:ld1-1643390182193-1643390190091-0,1,ld1-1643390182193-1643390190091-0,Belt plaque
entity:artifact:1:ld1-1643390182193-1643390190156-0,1,ld1-1643390182193-1643390190156-0,A tiger attacking a cow
entity:artifact:1:ld1-1643390182193-1643390190164-0,1,ld1-1643390182193-1643390190164-0,Tiger-shaped ornament
entity:artifact:1:ld1-1643390182193-1643390190165-0,1,ld1-1643390182193-1643390190165-0,Finial in the form of a bird
entity:artifact:1:ld1-1643390182193-1643390190178-0,1,ld1-1643390182193-1643390190178-0,Xin Pi tugging the emperor's robe è¾æ¯å¼è£¾å
entity:artifact:1:ld1-1643390182193-1643390190180-0,1,ld1-1643390182193-1643390190180-0,Water-buffalo and calf
entity:artifact:1:ld1-1643390182193-1643390190183-0,1,ld1-1643390182193-1643390190183-0,Writing a poem on a crimson leaf
entity:artifact:1:ld1-1643390182193-1643390190184-0,1,ld1-1643390182193-1643390190184-0,A white horse
entity:artifact:1:ld1-1643390182193-1643390190186-0,1,ld1-1643390182193-1643390190186-0,Two hawks on a barren bough
entity:artifact:1:ld1-1643390182193-1643390190187-0,1,ld1-1643390182193-1643390190187-0,Squabbling mynas above a brook
entity:artifact:1:ld1-1643390182193-1643390190192-0,1,ld1-1643390182193-1643390190192-0,Landscape
entity:artifact:1:ld1-1643390182193-1643390190193-0,1,ld1-1643390182193-1643390190193-0,Flowers and insects
entity:artifact:1:ld1-1643390182193-1643390190195-0,1,ld1-1643390182193-1643390190195-0,A water-buffalo and a herd-boy near a stream
entity:artifact:1:ld1-1643390182193-1643390190197-0,1,ld1-1643390182193-1643390190197-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190198-0,1,ld1-1643390182193-1643390190198-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190200-0,1,ld1-1643390182193-1643390190200-0,Disk (<em>bi</em> ç§) with incised glyph
entity:artifact:1:ld1-1643390182193-1643390190202-0,1,ld1-1643390182193-1643390190202-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190204-0,1,ld1-1643390182193-1643390190204-0,Disk (<em>bi</em> ç§) with incised glyph and decorated edge
entity:artifact:1:ld1-1643390182193-1643390190206-0,1,ld1-1643390182193-1643390190206-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190207-0,1,ld1-1643390182193-1643390190207-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190209-0,1,ld1-1643390182193-1643390190209-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190211-0,1,ld1-1643390182193-1643390190211-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190212-0,1,ld1-1643390182193-1643390190212-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190214-0,1,ld1-1643390182193-1643390190214-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190216-0,1,ld1-1643390182193-1643390190216-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190218-0,1,ld1-1643390182193-1643390190218-0,Disk (<em>bi</em>) with raised uniform curls arranged in a grid
entity:artifact:1:ld1-1643390182193-1643390190219-0,1,ld1-1643390182193-1643390190219-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190221-0,1,ld1-1643390182193-1643390190221-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190224-0,1,ld1-1643390182193-1643390190224-0,Disk (bi) with spirals
entity:artifact:1:ld1-1643390182193-1643390190226-0,1,ld1-1643390182193-1643390190226-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190232-0,1,ld1-1643390182193-1643390190232-0,"Dagger-axe (<em>ge</em> æ), fragment"
entity:artifact:1:ld1-1643390182193-1643390190233-0,1,ld1-1643390182193-1643390190233-0,Three-tier tube (<em>cong</em> ç®)
entity:artifact:1:ld1-1643390182193-1643390190235-0,1,ld1-1643390182193-1643390190235-0,Two-tier tube (<em>cong</em> ç®) with masks
entity:artifact:1:ld1-1643390182193-1643390190237-0,1,ld1-1643390182193-1643390190237-0,Five-tier tube (<em>cong</em> ç®) with masks
entity:artifact:1:ld1-1643390182193-1643390190241-0,1,ld1-1643390182193-1643390190241-0,Water holder: tiger
entity:artifact:1:ld1-1643390182193-1643390190243-0,1,ld1-1643390182193-1643390190243-0,Ornament in the form of a dragon with raised uniform curls
entity:artifact:1:ld1-1643390182193-1643390190248-0,1,ld1-1643390182193-1643390190248-0,"Disk (<em>bi</em>) with raised uniform curls arranged in a grid and masks, reworked"
entity:artifact:1:ld1-1643390182193-1643390190250-0,1,ld1-1643390182193-1643390190250-0,Pendant in the form of a dragon with raised uniform curls
entity:artifact:1:ld1-1643390182193-1643390190253-0,1,ld1-1643390182193-1643390190253-0,Bead
entity:artifact:1:ld1-1643390182193-1643390190254-0,1,ld1-1643390182193-1643390190254-0,Bead
entity:artifact:1:ld1-1643390182193-1643390190256-0,1,ld1-1643390182193-1643390190256-0,Head ornament
entity:artifact:1:ld1-1643390182193-1643390190258-0,1,ld1-1643390182193-1643390190258-0,Head ornament
entity:artifact:1:ld1-1643390182193-1643390190259-0,1,ld1-1643390182193-1643390190259-0,Axe (<em>fu</em> æ§)
entity:artifact:1:ld1-1643390182193-1643390190261-0,1,ld1-1643390182193-1643390190261-0,Head ornament with mask
entity:artifact:1:ld1-1643390182193-1643390190264-0,1,ld1-1643390182193-1643390190264-0,Decorative fitting for an ornamental comb
entity:artifact:1:ld1-1643390182193-1643390190266-0,1,ld1-1643390182193-1643390190266-0,Arc-shaped pendant (<em>huang</em> ç)
entity:artifact:1:ld1-1643390182193-1643390190268-0,1,ld1-1643390182193-1643390190268-0,One-tier tube (<em>cong</em> ç®) with masks
entity:artifact:1:ld1-1643390182193-1643390190270-0,1,ld1-1643390182193-1643390190270-0,Bracelet with incised glyphs
entity:artifact:1:ld1-1643390182193-1643390190272-0,1,ld1-1643390182193-1643390190272-0,Bracelet
entity:artifact:1:ld1-1643390182193-1643390190274-0,1,ld1-1643390182193-1643390190274-0,Bracelet
entity:artifact:1:ld1-1643390182193-1643390190275-0,1,ld1-1643390182193-1643390190275-0,Bracelet
entity:artifact:1:ld1-1643390182193-1643390190277-0,1,ld1-1643390182193-1643390190277-0,Disk (<em>bi</em>)
entity:artifact:1:ld1-1643390182193-1643390190279-0,1,ld1-1643390182193-1643390190279-0,Ring
entity:artifact:1:ld1-1643390182193-1643390190280-0,1,ld1-1643390182193-1643390190280-0,Bracelet
entity:artifact:1:ld1-1643390182193-1643390190282-0,1,ld1-1643390182193-1643390190282-0,"Harvesting knife (<em>hu</em> ç¬), fragment"
entity:artifact:1:ld1-1643390182193-1643390190285-0,1,ld1-1643390182193-1643390190285-0,Sword scabbard chape with geometric decoration
entity:artifact:1:ld1-1643390182193-1643390190286-0,1,ld1-1643390182193-1643390190286-0,Disk (<em>bi</em> ç§)
entity:artifact:1:ld1-1643390182193-1643390190308-0,1,ld1-1643390182193-1643390190308-0,Mat weight in the form of a tiger in mountains
entity:artifact:1:ld1-1643390182193-1643390190311-0,1,ld1-1643390182193-1643390190311-0,Ladle
entity:artifact:1:ld1-1643390182193-1643390190315-0,1,ld1-1643390182193-1643390190315-0,Buddhist tablet: the Buddha Gautama Sakyamuni (Shih-chia) and attendant divinities
entity:artifact:1:ld1-1643390182193-1643390190340-0,1,ld1-1643390182193-1643390190340-0,"A tatar, a lean horse, and a dog"
entity:artifact:1:ld1-1643390182193-1643390190363-0,1,ld1-1643390182193-1643390190363-0,An afternoon visit near tall pines
entity:artifact:1:ld1-1643390182193-1643390190365-0,1,ld1-1643390182193-1643390190365-0,A group of geese under snow-covered willow and blossoming trees
entity:artifact:1:ld1-1643390182193-1643390190366-0,1,ld1-1643390182193-1643390190366-0,"Landscape: a mountain gorge, a stream, buildings and people"
entity:artifact:1:ld1-1643390182193-1643390190410-0,1,ld1-1643390182193-1643390190410-0,Ornament in the shape of a coin
entity:artifact:1:ld1-1643390182193-1643390190412-0,1,ld1-1643390182193-1643390190412-0,Disk
entity:artifact:1:ld1-1643390182193-1643390190474-0,1,ld1-1643390182193-1643390190474-0,Sword scabbard chape with geometric decoration
