object_id,museum_id,title,artist,artist_province,dynasty,artist_wikidata_id,artist_birth,artist_death,artist_bio,artist_wikipedia_summary,artist_enriched_at,period,period_start_year,period_end_year,type,material,culture,description,provenance,bibliography,dimensions,museum,location,detail_url,image_url,image_urls,iiif_manifest_url,image_path,image_paths,image_count,credit_line,accession_number,crawl_date
201760,2,Sherd: First of Seven Fragments of a Cylindrical Pedestal with Perforations (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Gray earthenware Chinese",,,2.9 x 5 cm (1 1/8 x 1 15/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201760,"https://nrs.harvard.edu/urn-3:HUAM:CARP13998_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP13998_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP13998/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201760_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201760_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.174,2026-05-19
201761,2,Sherd: Second of Seven Fragments of a Cylindrical Pedestal with Perforations (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Gray earthenware Chinese",,,4.5 x 14.6 x 4.9 cm (1 3/4 x 5 3/4 x 1 15/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201761,"https://nrs.harvard.edu/urn-3:HUAM:CARP13999_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP13999_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP13999/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201761_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201761_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.175,2026-05-19
201762,2,Sherd: Third of Seven Fragments of a Cylindrical Pedestal with Perforations (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Gray earthenware Chinese",,,10.4 x 4.8 cm (4 1/8 x 1 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201762,"https://nrs.harvard.edu/urn-3:HUAM:CARP14001_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14001_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14001/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201762_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201762_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.176,2026-05-19
201763,2,Sherd: Fifth of Seven Fragments of a Cylindrical Pedestal with Perforations (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Gray earthenware Chinese",,,6.6 x 10.5 cm (2 5/8 x 4 1/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201763,"https://nrs.harvard.edu/urn-3:HUAM:CARP14003_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14003_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14003/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201763_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201763_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.178,2026-05-19
201764,2,Sherd: Seventh of Seven Fragments of a Cylindrical Pedestal with Perforations (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Gray earthenware Chinese",,,8 x 11.8 cm (3 1/8 x 4 5/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201764,"https://nrs.harvard.edu/urn-3:HUAM:CARP14002_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP14002_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP14002/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201764_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201764_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.180,2026-05-19
201765,2,Sherd: First of Six Fragments of a Pedestalled Bowl (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Blackened gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Blackened gray earthenware Chinese",,,3.8 x 11.3 x 14.8 cm (1 1/2 x 4 7/16 x 5 13/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201765,"https://nrs.harvard.edu/urn-3:HUAM:CARP13992_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP13992_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP13992/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201765_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201765_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.183,2026-05-19
201766,2,Sherd: Third of Six Fragments of a Pedestalled Bowl (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Blackened gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Blackened gray earthenware Chinese",,,4.8 x 17.4 cm (1 7/8 x 6 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201766,"https://nrs.harvard.edu/urn-3:HUAM:CARP13991_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP13991_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP13991/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201766_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201766_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.185,2026-05-19
201767,2,Sherd: Fourth of Six Fragments of a Pedestalled Bowl (Incomplete),,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Blackened gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Blackened gray earthenware Chinese",,,8.4 x 10.4 cm (3 5/16 x 4 1/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201767,"https://nrs.harvard.edu/urn-3:HUAM:CARP13988_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP13988_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP13988/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201767_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201767_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.186,2026-05-19
201768,2,Seven Miscellaneous Sherds of Minute Size,,,Neolithic（新石器时代）,,,,,,,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE",-3300,-2200,Fragments,Blackened gray earthenware,Chinese,"Neolithic period, Liangzhu culture, c. 3300-2200 BCE Fragments Blackened gray earthenware Chinese",,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201768,"https://nrs.harvard.edu/urn-3:HUAM:CARP13980_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP13980_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP13980/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201768_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201768_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Ernest B. and Helen Pratt Dane Fund for Asian Art in honor of Professor Max Loehr",1984.191.1,2026-05-19
201774,2,Bowl with Scrolling Hibiscus Decoration,,Shaanxi,Southern Song（南宋）,,,,,,,"Jin dynasty, 1115-1234",1115,1234,Vessels,"Yaozhou ware: light gray stoneware with celadon glaze over carved and incised decoration. From the Yaozhou kilns at Tongchuan, Shaanxi province.",Chinese,"Jin dynasty, 1115-1234 Vessels Yaozhou ware: light gray stoneware with celadon glaze over carved and incised decoration. From the Yaozhou kilns at Tongchuan, Shaanxi province. Chinese Robert M. Ferris, IV, Windsor, VT (by 1997), sold; to Harvard University Art Museums, 1997.","Robert M. Ferris, IV, Windsor, VT (by 1997), sold; to Harvard University Art Museums, 1997.","Robert Ferris, Brush and Clay: Paintings by Robert Ferris, Chinese Ceramics of the Song Dynasty from the Artist's Collection, exh. cat., J.J. Lally & Co. (New York, NY, 1997) cat. no. 05, pp. 39, 52-53",H. 7.4 x Diam. 21.7 cm (2 15/16 x 8 9/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201774,"https://nrs.harvard.edu/urn-3:HUAM:DDC253102_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:DDC253102_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC252028_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS10304_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:DDC253102/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201774_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201774_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201774_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201774_3.jpg,3,"Harvard Art Museums/Arthur M. Sackler Museum, Director's Acquisition Fund, Leslie Cheek, Jr. Fund and Louise Haskell Daly Fund",1997.124,2026-05-19
201778,2,Cylindrical Censer with Three Small Cabriole Legs,,Henan,Northern Song（北宋）,,,,,,,Northern Song (960-1127) to Jin (1115-1234) period,960,1127,Vessels,Jun ware: light gray stoneware with robin's-egg blue glaze,Chinese,"Northern Song (960-1127) to Jin (1115-1234) period Vessels Jun ware: light gray stoneware with robin's-egg blue glaze Chinese Robert M. Ferris, IV, Windsor, VT (by 1997), sold; to Harvard University Art Museums, 1997.","Robert M. Ferris, IV, Windsor, VT (by 1997), sold; to Harvard University Art Museums, 1997.","Robert Ferris, Brush and Clay: Paintings by Robert Ferris, Chinese Ceramics of the Song Dynasty from the Artist's Collection, exh. cat., J.J. Lally & Co. (New York, NY, 1997) cat. no. 24, pp. 39-40, 90-91 | James Cuno, ed., A Decade of Collecting: Recent Acquisitions by the Harvard University Art Museums, Harvard University Art Museums (Cambridge, Mass., Spring 2000) p. 12","max.: H. 9.8 × Diam. 14.5 cm (3 7/8 × 5 11/16 in.)
mouth: Diam. 14.3 cm (5 5/8 in.)",Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201778,"https://nrs.harvard.edu/urn-3:HUAM:760843/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:760843/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:760844/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:760845/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:760843/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201778_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201778_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201778_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\201778_3.jpg,3,"Harvard Art Museums/Arthur M. Sackler Museum, Alpheus Hyatt Purchasing Fund and Leslie Cheek, Jr. Fund",1997.126,2026-05-19
201779,2,Buddhist Altar Implement Representing One of the Eight Buddhist Treasures: Covered Urn on a Lotus Base,,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Ritual Implements,Gilt bronze and bronze with traces of blue pigment,Chinese,"Qing dynasty, 1644-1911 Ritual Implements Gilt bronze and bronze with traces of blue pigment Chinese",,,H. 17.2 x Diam. 7 cm (6 3/4 x 2 3/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201779,"https://nrs.harvard.edu/urn-3:HUAM:VRS12729_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS12729_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS12729/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201779_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201779_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Mrs. Paul Bernat",1991.96,2026-05-19
201780,2,Turquoise Dragon Pendant,,,Zhou（周）,,,,,,,"Zhou dynasty, Western Zhou period, c. 1050-771 BCE",-1050,-771,Ritual Implements,Turquoise,Chinese,"Zhou dynasty, Western Zhou period, c. 1050-771 BCE Ritual Implements Turquoise Chinese",,,1.3 x 3.6 x 0.4 cm (1/2 x 1 7/16 x 3/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201780,"https://nrs.harvard.edu/urn-3:HUAM:VRS12651_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS12651_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS12651/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201780_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201780_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Ralph C. Marcove, M.D.",1991.253,2026-05-19
201781,2,Square Jade Plaque with Abstract Decor,,,Zhou（周）,,,,,,,"Zhou dynasty, Eastern Zhou period, 770-256 BCE",-770,-256,Plaques,Partially altered light green nephrite,Chinese,"Zhou dynasty, Eastern Zhou period, 770-256 BCE Plaques Partially altered light green nephrite Chinese",,,4.2 x 4.2 cm (1 5/8 x 1 5/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201781,"https://nrs.harvard.edu/urn-3:HUAM:VRS89550_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS89550_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS89550/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201781_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201781_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Ralph C. Marcove, M.D.",1991.254,2026-05-19
201782,2,Seated Daoist Sage and Three Attendants in a Landscape,,Shanxi,Yuan（元）,,,,,,,"Yuan dynasty, 1279-1368",1279,1368,Paintings,"Fragment of a wall painting: ink and colors on a white-washed clay ground. Probably from a Daoist temple in Shanxi province, style of Yonglegong.",Chinese,"Yuan dynasty, 1279-1368 Paintings Fragment of a wall painting: ink and colors on a white-washed clay ground. Probably from a Daoist temple in Shanxi province, style of Yonglegong. Chinese",,"Yutaka Mino, Chinese Relics from the Collection of Dr. Ralph Marcove, exh. cat., Indianapolis Museum of Art (1981) p. 55, cat. no. 82",81.2 x 60 cm (31 15/16 x 23 5/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201782,"https://nrs.harvard.edu/urn-3:HUAM:VRS12659_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS12659_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS12659/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201782_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201782_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Ralph C. Marcove, M.D.",1991.262,2026-05-19
201783,2,Wide-Mouthed Jar with Four Lug Handles,,,Western Jin（西晋）,,,,,,,"Jin dynasty, Western Jin period, 266-317",266,317,Vessels,Yue ware: light gray stoneware with celadon glaze over incised decoration,Chinese,"Jin dynasty, Western Jin period, 266-317 Vessels Yue ware: light gray stoneware with celadon glaze over incised decoration Chinese",,"Yutaka Mino, Chinese Relics from the Collection of Dr. Ralph Marcove, exh. cat., Indianapolis Museum of Art (1981) p. 29, cat. no. 31",H. 16.2 x Diam. 16 cm (6 3/8 x 6 5/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201783,"https://nrs.harvard.edu/urn-3:HUAM:VRS12564_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS12564_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS12564/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201783_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201783_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Ralph C. Marcove, M.D.",1991.263,2026-05-19
201784,2,Short-Necked Ovoid Bottle Lightly Segmented to Resemble a Melon,,Zhejiang,Five Dynasties（五代）,,,,,,,"Five Dynasties period, 907-960",907,960,Vessels,"Yue ware: light gray stoneware with celadon glaze over incised decoration. From the Yue kilns at Shanglinhu, Zhejiang province.",Chinese,"Five Dynasties period, 907-960 Vessels Yue ware: light gray stoneware with celadon glaze over incised decoration. From the Yue kilns at Shanglinhu, Zhejiang province. Chinese",,"Yutaka Mino, Chinese Relics from the Collection of Dr. Ralph Marcove, exh. cat., Indianapolis Museum of Art (1981) p. 33, cat. no. 39",H. 22.8 x Diam. 13.7 cm (9 x 5 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201784,"https://nrs.harvard.edu/urn-3:HUAM:VRS12566_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS12566_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS12566/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201784_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201784_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Ralph C. Marcove, M.D.",1991.265,2026-05-19
201785,2,Covered Circular Box with Decoration of Four Butterflies Surrounding a Stylized Flower on a Beaded Ground,,Henan,Tang（唐）,,,,,,,"Tang dynasty, 618-907",618,907,Boxes,"Monochrome lead-glazed ware: molded white earthenware with lead-fluxed emerald-green glaze on the exterior and lead-fluxed clear glaze mottled with green on the interior. Probably from kilns at Luoyang or Gongxian, Henan province.",Chinese,"Tang dynasty, 618-907 Boxes Monochrome lead-glazed ware: molded white earthenware with lead-fluxed emerald-green glaze on the exterior and lead-fluxed clear glaze mottled with green on the interior. Probably from kilns at Luoyang or Gongxian, Henan province. Chinese Ralph C. Marcove, M.D., New York purchased from Bluett and Sons, London.","Ralph C. Marcove, M.D., New York purchased from Bluett and Sons, London.",,including cover: H. 6.2 x Diam. 11.1 cm (2 7/16 x 4 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/201785,"https://nrs.harvard.edu/urn-3:HUAM:VRS12568_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS12568_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS12568/manifest,C:\Users\Administrator\Desktop\harvard\harvard\201785_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\201785_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Ralph C. Marcove, M.D.",1991.267.A-B,2026-05-19
